File Name,BldgLoc,BldgType,Story,BldgHVAC,BldgVint,TechGroup,TechType,TechID,Cohort,Case,Net Site EUI,Net Source EUI,Total Energy/Net Site Energy,Total Energy/Net Source Energy,Total,Heating,Cooling,Interior Lighting,Exterior Lighting,Interior Equipment,Exterior Equipment,Fans,Pumps,Heat Rejection,Humidification,Heat Recovery,Water Systems,Refrigeration,Generators,Heating Elec,Cooling Elec,Heating NG,Cooling NG,Interior Equipment Elec,Interior Equipment NG,Unmet Heating,Unmet Cooling,Conditioned Area,Electricity:Facility [J](Hourly)
runs/CZ10/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Measure/instance-out.sql,CZ10,SFm,weighted,rDXGF,Ex,dxAC_equip,,LRM AOE +15% RCA LSC R22 R410a rDXGF Measure,SFm&1&rDXGF&Ex&dxAC_equip,LRM AOE +15% RCA LSC R22 R410a rDXGF Measure,43.7314,86.7514,36268.7344,72077.4856,36268.7444,6226.9328,2188.2592,1648.6988,457.71,13011.1496,0.0,993.1722,0.0,0.0,0.0,0.0,11742.8076,0.0,0.0,0.0,2188.2592,6226.9328,0.0,10440.5142,2570.6354,0.0,0.0,383.52,19131160.7437
runs/CZ11/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Measure/instance-out.sql,CZ11,SFm,weighted,rDXGF,Ex,dxAC_equip,,LRM AOE +15% RCA LSC R22 R410a rDXGF Measure,SFm&1&rDXGF&Ex&dxAC_equip,LRM AOE +15% RCA LSC R22 R410a rDXGF Measure,52.4431,98.2667,42300.1031,79338.2464,42300.1031,12037.0027,2966.0659,1607.4422,457.71,11802.1074,0.0,1586.2926,0.0,0.0,0.0,0.0,11843.4877,0.0,0.0,0.0,2966.0659,12037.0027,0.0,9457.8323,2344.2751,0.0,0.0,332.22,20485900.3882
runs/CZ12/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Measure/instance-out.sql,CZ12,SFm,weighted,rDXGF,Ex,dxAC_equip,,LRM AOE +15% RCA LSC R22 R410a rDXGF Measure,SFm&1&rDXGF&Ex&dxAC_equip,LRM AOE +15% RCA LSC R22 R410a rDXGF Measure,51.2369,92.3411,41300.5624,74470.8127,41300.5624,12737.0519,1517.1737,1607.4422,457.71,11802.1074,0.0,1218.6024,0.0,0.0,0.0,0.0,11960.4625,0.0,0.0,0.0,1517.1737,12737.0519,0.0,9457.8323,2344.2751,0.0,0.0,332.22,16802243.6635
runs/CZ13/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Measure/instance-out.sql,CZ13,SFm,weighted,rDXGF,Ex,dxAC_equip,,LRM AOE +15% RCA LSC R22 R410a rDXGF Measure,SFm&1&rDXGF&Ex&dxAC_equip,LRM AOE +15% RCA LSC R22 R410a rDXGF Measure,54.3575,103.3791,43877.4551,83537.9361,43877.4497,12497.875,3867.5996,1607.4422,457.71,11802.1074,0.0,1880.0663,0.0,0.0,0.0,0.0,11764.6469,0.0,0.0,0.0,3867.5996,12497.875,0.0,9457.8323,2344.2751,0.0,0.0,332.22,24335913.4411
runs/CZ14/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Measure/instance-out.sql,CZ14,SFm,weighted,rDXGF,Ex,dxAC_equip,,LRM AOE +15% RCA LSC R22 R410a rDXGF Measure,SFm&1&rDXGF&Ex&dxAC_equip,LRM AOE +15% RCA LSC R22 R410a rDXGF Measure,55.6688,98.4224,43988.0128,77785.3028,43988.004,15488.7436,1939.7084,1583.5568,457.71,11102.1356,0.0,1581.5272,0.0,0.0,0.0,0.0,11834.6212,0.0,0.0,0.0,1939.7084,15488.7436,0.0,8888.9112,2213.2244,0.0,0.0,302.52,13703161.0964
runs/CZ15/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Measure/instance-out.sql,CZ15,SFm,weighted,rDXGF,Ex,dxAC_equip,,LRM AOE +15% RCA LSC R22 R410a rDXGF Measure,SFm&1&rDXGF&Ex&dxAC_equip,LRM AOE +15% RCA LSC R22 R410a rDXGF Measure,46.998,102.9544,37111.7172,81438.8864,37111.7096,3781.0804,6772.0612,1583.5568,457.71,11102.1356,0.0,2081.6288,0.0,0.0,0.0,0.0,11333.5432,0.0,0.0,0.0,6772.0612,3781.0804,0.0,8888.9112,2213.2244,0.0,0.5896,302.52,27250407.6085
runs/CZ16/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Measure/instance-out.sql,CZ16,SFm,weighted,rDXGF,Ex,dxAC_equip,,LRM AOE +15% RCA LSC R22 R410a rDXGF Measure,SFm&1&rDXGF&Ex&dxAC_equip,LRM AOE +15% RCA LSC R22 R410a rDXGF Measure,44.4142,81.6368,36146.7386,66512.9139,36146.7317,8335.2328,411.5435,1624.8134,457.71,12311.1778,0.0,754.7682,0.0,0.0,0.0,0.0,12251.4867,0.0,0.0,0.0,411.5435,8335.2328,0.0,9871.5931,2439.5847,0.0,0.0,353.82,11951680.2551
runs/CZ10/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +15% RCA LSC R22 R410a rDXHP Measure/instance-out.sql,CZ10,SFm,weighted,rDXHP,Ex,dxHP_equip,,LRM AOE +15% RCA LSC R22 R410a rDXHP Measure,SFm&1&rDXHP&Ex&dxHP_equip,LRM AOE +15% RCA LSC R22 R410a rDXHP Measure,38.8648,86.6556,32148.5586,72000.303,32148.5628,2183.826,2188.3386,1648.6988,457.71,13011.1496,0.0,916.3696,0.0,0.0,0.0,0.0,11742.456,0.0,0.0,2183.826,2188.3386,0.0,0.0,10440.5142,2570.6354,0.0,0.0,383.52,19131156.6931
runs/CZ11/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +15% RCA LSC R22 R410a rDXHP Measure/instance-out.sql,CZ11,SFm,weighted,rDXHP,Ex,dxHP_equip,,LRM AOE +15% RCA LSC R22 R410a rDXHP Measure,SFm&1&rDXHP&Ex&dxHP_equip,LRM AOE +15% RCA LSC R22 R410a rDXHP Measure,42.6131,97.8041,34269.4197,78977.7088,34269.412,4211.717,2966.0843,1607.4422,457.71,11802.1074,0.0,1380.6571,0.0,0.0,0.0,0.0,11843.6917,0.0,0.0,4211.717,2966.0843,0.0,0.0,9457.8323,2344.2751,0.0,0.0,332.22,20485894.932
runs/CZ12/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +15% RCA LSC R22 R410a rDXHP Measure/instance-out.sql,CZ12,SFm,weighted,rDXHP,Ex,dxHP_equip,,LRM AOE +15% RCA LSC R22 R410a rDXHP Measure,SFm&1&rDXHP&Ex&dxHP_equip,LRM AOE +15% RCA LSC R22 R410a rDXHP Measure,40.8852,92.0329,32856.7946,74260.9587,32856.7946,4499.2562,1517.2504,1607.4422,457.71,11802.1074,0.0,1012.6879,0.0,0.0,0.0,0.0,11960.3359,0.0,0.0,4499.2562,1517.2504,0.0,0.0,9457.8323,2344.2751,0.0,0.0,332.22,16802240.7546
runs/CZ13/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +15% RCA LSC R22 R410a rDXHP Measure/instance-out.sql,CZ13,SFm,weighted,rDXHP,Ex,dxHP_equip,,LRM AOE +15% RCA LSC R22 R410a rDXHP Measure,SFm&1&rDXHP&Ex&dxHP_equip,LRM AOE +15% RCA LSC R22 R410a rDXHP Measure,44.0837,102.6741,35491.0154,83011.3541,35491.0154,4328.6243,3867.6112,1607.4422,457.71,11802.1074,0.0,1662.9607,0.0,0.0,0.0,0.0,11764.5496,0.0,0.0,4328.6243,3867.6112,0.0,0.0,9457.8323,2344.2751,0.0,0.0,332.22,24335936.3325
runs/CZ14/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +15% RCA LSC R22 R410a rDXHP Measure/instance-out.sql,CZ14,SFm,weighted,rDXHP,Ex,dxHP_equip,,LRM AOE +15% RCA LSC R22 R410a rDXHP Measure,SFm&1&rDXHP&Ex&dxHP_equip,LRM AOE +15% RCA LSC R22 R410a rDXHP Measure,42.9312,98.6032,33857.6396,77966.0252,33857.6496,5682.8624,1939.774,1583.5568,457.71,11102.1356,0.0,1257.242,0.0,0.0,0.0,0.0,11834.3588,0.0,0.0,5682.8624,1939.774,0.0,0.0,8888.9112,2213.2244,0.0,0.0,302.52,13703076.2529
runs/CZ15/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +15% RCA LSC R22 R410a rDXHP Measure/instance-out.sql,CZ15,SFm,weighted,rDXHP,Ex,dxHP_equip,,LRM AOE +15% RCA LSC R22 R410a rDXHP Measure,SFm&1&rDXHP&Ex&dxHP_equip,LRM AOE +15% RCA LSC R22 R410a rDXHP Measure,43.8356,102.7872,34583.8364,81309.6556,34583.8276,1316.4276,6772.3464,1583.5568,457.71,11102.1356,0.0,2018.394,0.0,0.0,0.0,0.0,11333.2636,0.0,0.0,1316.4276,6772.3464,0.0,0.0,8888.9112,2213.2244,0.0,0.5896,302.52,27250420.5417
runs/CZ16/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +15% RCA LSC R22 R410a rDXHP Measure/instance-out.sql,CZ16,SFm,weighted,rDXHP,Ex,dxHP_equip,,LRM AOE +15% RCA LSC R22 R410a rDXHP Measure,SFm&1&rDXHP&Ex&dxHP_equip,LRM AOE +15% RCA LSC R22 R410a rDXHP Measure,38.4034,83.6258,31179.0147,68142.3784,31179.0147,3538.8085,411.5497,1624.8134,457.71,12311.1778,0.0,583.4438,0.0,0.0,0.0,0.0,12251.5115,0.0,0.0,3538.8085,411.5497,0.0,0.0,9871.5931,2439.5847,0.0,0.0,353.82,11951699.5456
runs/CZ10/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXGF Measure/instance-out.sql,CZ10,SFm,weighted,rDXGF,Ex,dxAC_equip,,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Measure,SFm&1&rDXGF&Ex&dxAC_equip,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Measure,43.264,85.2598,35869.0326,70811.6148,35869.0326,6226.9328,1788.5574,1648.6988,457.71,13011.1496,0.0,993.1722,0.0,0.0,0.0,0.0,11742.8076,0.0,0.0,0.0,1788.5574,6226.9328,0.0,10440.5142,2570.6354,0.0,0.0,383.52,17439481.0305
runs/CZ11/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXGF Measure/instance-out.sql,CZ11,SFm,weighted,rDXGF,Ex,dxAC_equip,,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Measure,SFm&1&rDXGF&Ex&dxAC_equip,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Measure,51.7829,96.1785,41758.3252,77622.4272,41758.3252,12037.0027,2424.288,1607.4422,457.71,11802.1074,0.0,1586.2926,0.0,0.0,0.0,0.0,11843.4877,0.0,0.0,0.0,2424.288,12037.0027,0.0,9457.8323,2344.2751,0.0,0.0,332.22,18521005.3172
runs/CZ12/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXGF Measure/instance-out.sql,CZ12,SFm,weighted,rDXGF,Ex,dxAC_equip,,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Measure,SFm&1&rDXGF&Ex&dxAC_equip,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Measure,50.9003,91.2829,41023.4368,73593.1562,41023.4391,12737.0519,1240.0504,1607.4422,457.71,11802.1074,0.0,1218.6024,0.0,0.0,0.0,0.0,11960.4625,0.0,0.0,0.0,1240.0504,12737.0519,0.0,9457.8323,2344.2751,0.0,0.0,332.22,15383688.1592
runs/CZ13/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXGF Measure/instance-out.sql,CZ13,SFm,weighted,rDXGF,Ex,dxAC_equip,,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Measure,SFm&1&rDXGF&Ex&dxAC_equip,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Measure,53.4944,100.6499,43171.0017,81300.6047,43171.0017,12497.875,3161.1439,1607.4422,457.71,11802.1074,0.0,1880.0663,0.0,0.0,0.0,0.0,11764.6469,0.0,0.0,0.0,3161.1439,12497.875,0.0,9457.8323,2344.2751,0.0,0.0,332.22,21803188.7637
runs/CZ14/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXGF Measure/instance-out.sql,CZ14,SFm,weighted,rDXGF,Ex,dxAC_equip,,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Measure,SFm&1&rDXGF&Ex&dxAC_equip,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Measure,55.2268,97.0156,43633.7072,76663.212,43633.6984,15488.7436,1585.4028,1583.5568,457.71,11102.1356,0.0,1581.5272,0.0,0.0,0.0,0.0,11834.6212,0.0,0.0,0.0,1585.4028,15488.7436,0.0,8888.9112,2213.2244,0.0,0.0,302.52,12680157.4284
runs/CZ15/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXGF Measure/instance-out.sql,CZ15,SFm,weighted,rDXGF,Ex,dxAC_equip,,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Measure,SFm&1&rDXGF&Ex&dxAC_equip,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Measure,45.4504,98.0468,35874.7324,77521.3816,35874.7324,3781.0804,5535.0764,1583.5568,457.71,11102.1356,0.0,2081.6288,0.0,0.0,0.0,0.0,11333.5432,0.0,0.0,0.0,5535.0764,3781.0804,0.0,8888.9112,2213.2244,0.0,0.5896,302.52,24189186.0504
