Building Type,Climate Zone,System Type,Heating Gas Energy,Heating Electricity Energy,Cooling Energy,Heating Gas Total Energy,Heating Electricity Total Energy,Cooling Total Energy
Htl,CZ01,cDXGF,4286687079.94,0.0,195737885869.33,4286687079.94,0.0,195737885869.33
Htl,CZ01,cDXHP,0.0,1069127811.21,194494988694.47,0.0,1069127811.21,194494988694.47
Htl,CZ01,cPTAC,0.0,0.0,195610874487.5,0.0,0.0,195610874487.5
Htl,CZ01,cPVVG,0.0,0.0,0.0,4328588184.22,0.0,193780563360.48
Htl,CZ02,cDXGF,3994068773.25,0.0,249528382030.57,3994068773.25,0.0,249528382030.57
Htl,CZ02,cDXHP,0.0,1027251405.82,249373706114.77,0.0,1027251405.82,249373706114.77
Htl,CZ02,cPTAC,0.0,0.0,249397725634.93,0.0,0.0,249397725634.93
Htl,CZ02,cPVVG,0.0,0.0,0.0,4085495477.9,0.0,247259989403.56
Htl,CZ03,cDXGF,1645319536.55,0.0,247390027961.08,1645319536.55,0.0,247390027961.08
Htl,CZ03,cDXHP,0.0,401785847.29,247046552354.46,0.0,401785847.29,247046552354.46
Htl,CZ03,cPTAC,0.0,0.0,247329816785.69,0.0,0.0,247329816785.69
Htl,CZ03,cPVVG,0.0,0.0,0.0,1675878107.33,0.0,245015293875.73
Htl,CZ04,cDXGF,2676341628.96,0.0,286341185509.05,2676341628.96,0.0,286341185509.05
Htl,CZ04,cDXHP,0.0,693677583.18,286448436219.74,0.0,693677583.18,286448436219.74
Htl,CZ04,cPTAC,0.0,0.0,286266996065.5,0.0,0.0,286266996065.5
Htl,CZ04,cPVVG,0.0,0.0,0.0,2750068800.31,0.0,283867809015.07
Htl,CZ05,cDXGF,1055408907.22,0.0,251837952911.91,1055408907.22,0.0,251842632307.24
Htl,CZ05,cDXHP,0.0,260691437.87,251182119382.29,0.0,260691437.87,251182119382.29
Htl,CZ05,cPTAC,0.0,0.0,251793346309.38,0.0,0.0,251798025776.55
Htl,CZ05,cPVVG,0.0,0.0,0.0,1076327765.23,0.0,249403544579.16
Htl,CZ06,cDXGF,65845711.32,0.0,292866168261.15,65845711.32,0.0,292866168261.15
Htl,CZ06,cDXHP,0.0,15932035.69,292847653784.49,0.0,15932035.69,292847653784.49
Htl,CZ06,cPTAC,0.0,0.0,292861261849.67,0.0,0.0,292861261849.67
Htl,CZ06,cPVVG,0.0,0.0,0.0,67854986.24,0.0,290323434844.78
Htl,CZ07,cDXGF,18713660.58,0.0,291279683847.16,18713660.58,0.0,291279683847.16
Htl,CZ07,cDXHP,0.0,4517496.68,291253645851.1,0.0,4517496.68,291253645851.1
Htl,CZ07,cPTAC,0.0,0.0,291277669560.59,0.0,0.0,291277669560.59
Htl,CZ07,cPVVG,0.0,0.0,0.0,19165794.73,0.0,288755442549.97
Htl,CZ08,cDXGF,107594889.74,0.0,322190706905.94,107594889.74,0.0,322190706905.94
Htl,CZ08,cDXHP,0.0,26325009.14,322257293528.14,0.0,26325009.14,322257293528.14
Htl,CZ08,cPTAC,0.0,0.0,322182645857.05,0.0,0.0,322182645857.05
Htl,CZ08,cPVVG,0.0,0.0,0.0,111066041.12,0.0,319495773970.65
Htl,CZ09,cDXGF,329903988.86,0.0,321368194180.07,329903988.86,0.0,321368194180.07
Htl,CZ09,cDXHP,0.0,82746618.59,321435555867.45,0.0,82746618.59,321435555867.45
Htl,CZ09,cPTAC,0.0,0.0,321351442196.96,0.0,0.0,321351442196.96
Htl,CZ09,cPVVG,0.0,0.0,0.0,341224077.52,0.0,318604911184.05
Htl,CZ10,cDXGF,210144170.45,0.0,324053966661.51,210144170.45,0.0,324053966661.51
Htl,CZ10,cDXHP,0.0,53022799.93,324134079579.99,0.0,53022799.93,324134079579.99
Htl,CZ10,cPTAC,0.0,0.0,324039609764.64,0.0,0.0,324039609764.64
Htl,CZ10,cPVVG,0.0,0.0,0.0,216940329.09,0.0,321297912063.79
Htl,CZ11,cDXGF,6772936988.09,0.0,309402172380.09,6772936988.09,0.0,309402172380.09
Htl,CZ11,cDXHP,0.0,1746995926.12,309585517606.09,0.0,1746995926.12,309585517606.09
Htl,CZ11,cPTAC,0.0,0.0,309274449891.85,0.0,0.0,309274449891.85
