Building Type,Climate Zone,System Type,Heating Gas Energy,Heating Electricity Energy,Cooling Energy,Heating Gas Total Energy,Heating Electricity Total Energy,Cooling Total Energy
Htl,CZ01,cDXGF,0.0,0.0,0.0,257996098459.05,0.0,36284303766.18
Htl,CZ01,cDXHP,0.0,0.0,0.0,0.0,62567393075.52,36252730351.46
Htl,CZ01,cPTAC,0.0,0.0,0.0,0.0,0.0,34454921913.91
Htl,CZ01,cPVVG,0.0,0.0,0.0,322938722202.97,0.0,25447971729.21
Htl,CZ02,cDXGF,0.0,0.0,0.0,167928673382.76,0.0,140023500046.12
Htl,CZ02,cDXHP,0.0,0.0,0.0,0.0,41763396910.16,140528753471.14
Htl,CZ02,cPTAC,0.0,0.0,0.0,0.0,0.0,137464788254.88
Htl,CZ02,cPVVG,0.0,0.0,0.0,220959999515.07,0.0,121107280882.47
Htl,CZ03,cDXGF,0.0,0.0,0.0,95177722361.74,0.0,111290676789.13
Htl,CZ03,cDXHP,0.0,0.0,0.0,0.0,22922288564.51,111382212941.68
Htl,CZ03,cPTAC,0.0,0.0,0.0,0.0,0.0,110099998885.44
Htl,CZ03,cPVVG,0.0,0.0,0.0,134986294570.64,0.0,90882292029.64
Htl,CZ04,cDXGF,0.0,0.0,0.0,130150236569.07,0.0,211007440346.73
Htl,CZ04,cDXHP,0.0,0.0,0.0,0.0,32869412661.9,211655903592.22
Htl,CZ04,cPTAC,0.0,0.0,0.0,0.0,0.0,208443695456.05
Htl,CZ04,cPVVG,0.0,0.0,0.0,172555691149.81,0.0,190268055144.37
Htl,CZ05,cDXGF,0.0,0.0,0.0,84532601404.28,0.0,115796016017.08
Htl,CZ05,cDXHP,0.0,0.0,0.0,0.0,20541324121.34,116085844108.17
Htl,CZ05,cPTAC,0.0,0.0,0.0,0.0,0.0,113863683102.86
Htl,CZ05,cPVVG,0.0,0.0,0.0,123622405284.85,0.0,95080192936.28
Htl,CZ06,cDXGF,0.0,0.0,0.0,16443920895.42,0.0,192555373930.79
Htl,CZ06,cDXHP,0.0,0.0,0.0,0.0,3877280033.56,188403458744.88
Htl,CZ06,cPTAC,0.0,0.0,0.0,0.0,0.0,192158676338.78
Htl,CZ06,cPVVG,0.0,0.0,0.0,29534711372.13,0.0,168490782318.72
Htl,CZ07,cDXGF,0.0,0.0,0.0,12985339952.61,0.0,191847960366.81
Htl,CZ07,cDXHP,0.0,0.0,0.0,0.0,3058149859.14,188962032655.18
Htl,CZ07,cPTAC,0.0,0.0,0.0,0.0,0.0,191482118299.23
Htl,CZ07,cPVVG,0.0,0.0,0.0,24783255227.61,0.0,167404016748.78
Htl,CZ08,cDXGF,0.0,0.0,0.0,21638547918.21,0.0,256522529710.32
Htl,CZ08,cDXHP,0.0,0.0,0.0,0.0,5175216610.05,256074731208.23
Htl,CZ08,cPTAC,0.0,0.0,0.0,0.0,0.0,255851375563.17
Htl,CZ08,cPVVG,0.0,0.0,0.0,36103011746.8,0.0,232297840789.56
Htl,CZ09,cDXGF,0.0,0.0,0.0,34178425485.85,0.0,257537176068.42
Htl,CZ09,cDXHP,0.0,0.0,0.0,0.0,8296812717.55,257462933552.08
Htl,CZ09,cPTAC,0.0,0.0,0.0,0.0,0.0,256701218314.18
Htl,CZ09,cPVVG,0.0,0.0,0.0,52817088046.4,0.0,232095740367.71
Htl,CZ10,cDXGF,0.0,0.0,0.0,38129251241.88,0.0,276105512232.18
