File Name,BldgLoc,BldgType,Story,BldgHVAC,BldgVint,TechGroup,TechType,TechID,Cohort,Case,Net Site EUI,Net Source EUI,Total Energy/Net Site Energy,Total Energy/Net Source Energy,Total,Heating,Cooling,Interior Lighting,Exterior Lighting,Interior Equipment,Exterior Equipment,Fans,Pumps,Heat Rejection,Humidification,Heat Recovery,Water Systems,Refrigeration,Generators,Heating Elec,Cooling Elec,Heating NG,Cooling NG,Interior Equipment Elec,Interior Equipment NG,Unmet Heating,Unmet Cooling,Conditioned Area,Electricity:Facility [J](Hourly),Area ft2,DEER Peak kW/ft2
runs/CZ01/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Measure/instance-out.sql,CZ01,SFm,weighted,rDXGF,Ex,dxAC_equip,,LRM AOE +15% RCA LSC R22 R410a rDXGF Measure,SFm&1&rDXGF&Ex&dxAC_equip,LRM AOE +15% RCA LSC R22 R410a rDXGF Measure,39.1448,70.4916,39062.314,70694.9304,9.07888218,2.42647143,0.01772634,0.3862195,0.1063812,3.11279695,0.0,0.15439611,0.0,0.0,0.0,0.0,2.87488945,0.0,0.0,0.0,0.01772634,2.42647143,0.0,2.49871461,0.61408234,0.0,0.0,399.72,0.00058924,4302.5,0.00058924
runs/CZ02/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Measure/instance-out.sql,CZ02,SFm,weighted,rDXGF,Ex,dxAC_equip,,LRM AOE +15% RCA LSC R22 R410a rDXGF Measure,SFm&1&rDXGF&Ex&dxAC_equip,LRM AOE +15% RCA LSC R22 R410a rDXGF Measure,49.97,85.8968,50481.5012,87064.0796,11.7329356,4.68358463,0.25458154,0.3862195,0.1063812,3.11279695,0.0,0.36282833,0.0,0.0,0.0,0.0,2.82654235,0.0,0.0,0.0,0.25458154,4.68358463,0.0,2.49871461,0.61408234,0.0,0.0,399.72,0.00100576,4302.5,0.00100576
runs/CZ03/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Measure/instance-out.sql,CZ03,SFm,weighted,rDXGF,Ex,dxAC_equip,,LRM AOE +15% RCA LSC R22 R410a rDXGF Measure,SFm&1&rDXGF&Ex&dxAC_equip,LRM AOE +15% RCA LSC R22 R410a rDXGF Measure,45.4908,80.3132,45765.8556,81179.5448,10.63692392,3.67668464,0.22990043,0.3862195,0.1063812,3.11279695,0.0,0.301283,0.0,0.0,0.0,0.0,2.82365708,0.0,0.0,0.0,0.22990043,3.67668464,0.0,2.49871461,0.61408234,0.0,0.0,399.72,0.00109119,4302.5,0.00109119
runs/CZ04/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Measure/instance-out.sql,CZ04,SFm,weighted,rDXGF,Ex,dxAC_equip,,LRM AOE +15% RCA LSC R22 R410a rDXGF Measure,SFm&1&rDXGF&Ex&dxAC_equip,LRM AOE +15% RCA LSC R22 R410a rDXGF Measure,51.4828,91.7148,52110.126,93253.5524,12.11146254,4.59445935,0.64030291,0.3862195,0.1063812,3.11279695,0.0,0.4707408,0.0,0.0,0.0,0.0,2.80056192,0.0,0.0,0.0,0.64030291,4.59445935,0.0,2.49871461,0.61408234,0.0,0.0,399.72,0.00148839,4302.5,0.00148839
runs/CZ05/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Measure/instance-out.sql,CZ05,SFm,weighted,rDXGF,Ex,dxAC_equip,,LRM AOE +15% RCA LSC R22 R410a rDXGF Measure,SFm&1&rDXGF&Ex&dxAC_equip,LRM AOE +15% RCA LSC R22 R410a rDXGF Measure,45.6232,80.266,46019.4476,81277.4896,10.6958639,3.75476929,0.21061762,0.3862195,0.1063812,3.11279695,0.0,0.30082346,0.0,0.0,0.0,0.0,2.82425599,0.0,0.0,0.0,0.21061762,3.75476929,0.0,2.49871461,0.61408234,0.0,0.0,399.72,0.00096453,4302.5,0.00096453
runs/CZ06/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Measure/instance-out.sql,CZ06,SFm,weighted,rDXGF,Ex,dxAC_equip,,LRM AOE +15% RCA LSC R22 R410a rDXGF Measure,SFm&1&rDXGF&Ex&dxAC_equip,LRM AOE +15% RCA LSC R22 R410a rDXGF Measure,37.8675,71.8005,39353.3245,75088.289,8.73357109,2.02223696,0.29242437,0.37215558,0.10157826,3.07111378,0.0,0.22267568,0.0,0.0,0.0,0.0,2.65138524,0.0,0.0,0.0,0.29242437,2.02223696,0.0,2.46624843,0.60486535,0.0,0.0,418.62,0.00095543,4506.0,0.00095543
runs/CZ07/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Measure/instance-out.sql,CZ07,SFm,weighted,rDXGF,Ex,dxAC_equip,,LRM AOE +15% RCA LSC R22 R410a rDXGF Measure,SFm&1&rDXGF&Ex&dxAC_equip,LRM AOE +15% RCA LSC R22 R410a rDXGF Measure,36.2045,68.6095,37529.7785,71549.5145,8.32887456,1.78962116,0.2063961,0.37215558,0.10157826,3.07111378,0.0,0.14228036,0.0,0.0,0.0,0.0,2.6457291,0.0,0.0,0.0,0.2063961,1.78962116,0.0,2.46624843,0.60486535,0.0,0.0,418.62,0.00103728,4506.0,0.00103728
runs/CZ08/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Measure/instance-out.sql,CZ08,SFm,weighted,rDXGF,Ex,dxAC_equip,,LRM AOE +15% RCA LSC R22 R410a rDXGF Measure,SFm&1&rDXGF&Ex&dxAC_equip,LRM AOE +15% RCA LSC R22 R410a rDXGF Measure,38.7645,76.062,40347.995,79800.616,8.95431423,1.87648954,0.62727711,0.37215558,0.10157826,3.07111378,0.0,0.27500709,0.0,0.0,0.0,0.0,2.63069065,0.0,0.0,0.0,0.62727711,1.87648954,0.0,2.46624843,0.60486535,0.0,0.0,418.62,0.0017375,4506.0,0.0017375
runs/CZ09/SFm&1&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Measure/instance-out.sql,CZ09,SFm,weighted,rDXGF,Ex,dxAC_equip,,LRM AOE +15% RCA LSC R22 R410a rDXGF Measure,SFm&1&rDXGF&Ex&dxAC_equip,LRM AOE +15% RCA LSC R22 R410a rDXGF Measure,46.0777,85.8379,42950.8311,80438.3953,11.10814338,3.1942082,0.70764949,0.42133988,0.11837507,3.216888,0.0,0.37933704,0.0,0.0,0.0,0.0,3.07034225,0.0,0.0,0.0,0.70764949,3.1942082,0.0,2.57978903,0.63709898,0.0,0.0,359.22,0.00215129,3866.6,0.00215129
runs/CZ01/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +15% RCA LSC R22 R410a rDXHP Measure/instance-out.sql,CZ01,SFm,weighted,rDXHP,Ex,dxHP_equip,,LRM AOE +15% RCA LSC R22 R410a rDXHP Measure,SFm&1&rDXHP&Ex&dxHP_equip,LRM AOE +15% RCA LSC R22 R410a rDXHP Measure,32.3444,70.0328,32013.0024,70115.7804,7.44047864,0.82950688,0.01772774,0.3862195,0.1063812,3.11279695,0.0,0.11289743,0.0,0.0,0.0,0.0,2.87494783,0.0,0.0,0.82950688,0.01772774,0.0,0.0,2.49871461,0.61408234,0.0,0.0,399.72,0.00058923,4302.5,0.00058923
runs/CZ02/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +15% RCA LSC R22 R410a rDXHP Measure/instance-out.sql,CZ02,SFm,weighted,rDXHP,Ex,dxHP_equip,,LRM AOE +15% RCA LSC R22 R410a rDXHP Measure,SFm&1&rDXHP&Ex&dxHP_equip,LRM AOE +15% RCA LSC R22 R410a rDXHP Measure,36.9572,85.1056,36973.498,86259.2364,8.5933996,1.61847767,0.2545741,0.3862195,0.1063812,3.11279695,0.0,0.28837948,0.0,0.0,0.0,0.0,2.8265695,0.0,0.0,1.61847767,0.2545741,0.0,0.0,2.49871461,0.61408234,0.0,0.0,399.72,0.00100576,4302.5,0.00100576
