File Name,BldgLoc,BldgType,Story,BldgHVAC,BldgVint,TechGroup,TechType,TechID,Cohort,Case,Net Site EUI,Net Source EUI,Total Energy/Net Site Energy,Total Energy/Net Source Energy,Total,Heating,Cooling,Interior Lighting,Exterior Lighting,Interior Equipment,Exterior Equipment,Fans,Pumps,Heat Rejection,Humidification,Heat Recovery,Water Systems,Refrigeration,Generators,Heating Elec,Cooling Elec,Heating NG,Cooling NG,Interior Equipment Elec,Interior Equipment NG,Unmet Heating,Unmet Cooling,Conditioned Area,Electricity:Facility [J](Hourly)
runs/CZ01/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXHP Measure/instance-out.sql,CZ01,SFm,1,rDXHP,Ex,dxHP_equip,,LRM AOE +7.5% RCA LSC R22 R410a rDXHP Measure,SFm&1&rDXHP&Ex&dxHP_equip,LRM AOE +7.5% RCA LSC R22 R410a rDXHP Measure,36.37,76.0,27970.5,58456.81,27970.489999999998,2826.65,49.31,1557.5,457.71,10338.53,0.0,348.38,0.0,0.0,0.0,0.0,12392.41,0.0,0.0,2826.65,49.31,0.0,0.0,8268.27,2070.26,0.0,0.0,270.12,7257630.795093319
runs/CZ01/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXHP Measure/instance-out.sql,CZ01,SFm,1,rDXHP,Ex,dxHP_equip,,LRM AOE +22.5% RCA LSC R22 R410a rDXHP Measure,SFm&1&rDXHP&Ex&dxHP_equip,LRM AOE +22.5% RCA LSC R22 R410a rDXHP Measure,35.97,74.75,27665.71,57491.57,27665.71,2537.1,34.08,1557.5,457.71,10338.53,0.0,348.38,0.0,0.0,0.0,0.0,12392.41,0.0,0.0,2537.1,34.08,0.0,0.0,8268.27,2070.26,0.0,0.0,270.12,6998354.125334069
runs/CZ01/SFm&1&rDXHP&Ex&dxHP_equip/LRM NR R32 R454b rDXHP Base/instance-out.sql,CZ01,SFm,1,rDXHP,Ex,dxHP_equip,,LRM NR R32 R454b rDXHP Base,SFm&1&rDXHP&Ex&dxHP_equip,LRM NR R32 R454b rDXHP Base,35.86,74.41,27583.62,57231.57,27583.620000000003,2437.72,51.36,1557.5,457.71,10338.53,0.0,348.38,0.0,0.0,0.0,0.0,12392.41,0.0,0.0,2437.72,51.36,0.0,0.0,8268.27,2070.26,0.0,0.0,270.12,7292534.003580548
runs/CZ01/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE +40% RCA LSC R22 R410a rDXGF Measure/instance-out.sql,CZ01,SFm,2,rDXGF,Ex,dxAC_equip,,LRM AOE +40% RCA LSC R22 R410a rDXGF Measure,SFm&2&rDXGF&Ex&dxAC_equip,LRM AOE +40% RCA LSC R22 R410a rDXGF Measure,35.33,64.95,45795.72,84194.75,45795.71,13601.47,44.49,1774.64,457.71,16701.91,0.0,870.57,0.0,0.0,0.0,0.0,12344.92,0.0,0.0,0.0,44.49,13601.47,0.0,13440.28,3261.63,0.0,0.0,540.12,10342730.894997371
runs/CZ01/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Measure/instance-out.sql,CZ01,SFm,2,rDXGF,Ex,dxAC_equip,,LRM AOE +15% RCA LSC R22 R410a rDXGF Measure,SFm&2&rDXGF&Ex&dxAC_equip,LRM AOE +15% RCA LSC R22 R410a rDXGF Measure,35.38,65.12,45864.98,84414.08,45864.97,13601.47,113.75,1774.64,457.71,16701.91,0.0,870.57,0.0,0.0,0.0,0.0,12344.92,0.0,0.0,0.0,113.75,13601.47,0.0,13440.28,3261.63,0.0,0.0,540.12,11292138.89590848
runs/CZ01/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +40% RCA LSC R22 R410a rDXHP Measure/instance-out.sql,CZ01,SFm,1,rDXHP,Ex,dxHP_equip,,LRM AOE +40% RCA LSC R22 R410a rDXHP Measure,SFm&1&rDXHP&Ex&dxHP_equip,LRM AOE +40% RCA LSC R22 R410a rDXHP Measure,35.51,73.29,27310.13,56365.45,27310.129999999997,2199.29,16.31,1557.5,457.71,10338.53,0.0,348.38,0.0,0.0,0.0,0.0,12392.41,0.0,0.0,2199.29,16.31,0.0,0.0,8268.27,2070.26,0.0,0.0,270.12,6695864.677286397
runs/CZ01/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE +30% RCA LSC R22 R410a rDXHP Measure/instance-out.sql,CZ01,SFm,1,rDXHP,Ex,dxHP_equip,,LRM AOE +30% RCA LSC R22 R410a rDXHP Measure,SFm&1&rDXHP&Ex&dxHP_equip,LRM AOE +30% RCA LSC R22 R410a rDXHP Measure,35.77,74.12,27513.32,57008.94,27513.32,2392.32,26.46,1557.5,457.71,10338.53,0.0,348.38,0.0,0.0,0.0,0.0,12392.41,0.0,0.0,2392.32,26.46,0.0,0.0,8268.27,2070.26,0.0,0.0,270.12,6868715.790460033
runs/CZ01/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE R22 R410a rDXGF Base/instance-out.sql,CZ01,SFm,2,rDXGF,Ex,dxAC_equip,,LRM AOE R22 R410a rDXGF Base,SFm&2&rDXGF&Ex&dxAC_equip,LRM AOE R22 R410a rDXGF Base,35.42,65.22,45906.53,84545.68,45906.52,13601.47,155.3,1774.64,457.71,16701.91,0.0,870.57,0.0,0.0,0.0,0.0,12344.92,0.0,0.0,0.0,155.3,13601.47,0.0,13440.28,3261.63,0.0,0.0,540.12,11861783.696277943
runs/CZ01/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE LSC R22 R410a rDXGF Measure/instance-out.sql,CZ01,SFm,2,rDXGF,Ex,dxAC_equip,,LRM AOE LSC R22 R410a rDXGF Measure,SFm&2&rDXGF&Ex&dxAC_equip,LRM AOE LSC R22 R410a rDXGF Measure,35.4,65.19,45891.85,84499.18,45891.84,13601.47,140.62,1774.64,457.71,16701.91,0.0,870.57,0.0,0.0,0.0,0.0,12344.92,0.0,0.0,0.0,140.62,13601.47,0.0,13440.28,3261.63,0.0,0.0,540.12,11660509.200357348
runs/CZ01/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXGF Measure/instance-out.sql,CZ01,SFm,2,rDXGF,Ex,dxAC_equip,,LRM AOE +7.5% RCA LSC R22 R410a rDXGF Measure,SFm&2&rDXGF&Ex&dxAC_equip,LRM AOE +7.5% RCA LSC R22 R410a rDXGF Measure,35.4,65.17,45885.75,84479.88,45885.75,13601.47,134.52,1774.64,457.71,16701.91,0.0,870.57,0.0,0.0,0.0,0.0,12344.92,0.0,0.0,0.0,134.52,13601.47,0.0,13440.28,3261.63,0.0,0.0,540.12,11576961.296029871
runs/CZ01/SFm&2&rDXGF&Ex&dxAC_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXGF Measure/instance-out.sql,CZ01,SFm,2,rDXGF,Ex,dxAC_equip,,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Measure,SFm&2&rDXGF&Ex&dxAC_equip,LRM AOE +22.5% RCA LSC R22 R410a rDXGF Measure,35.37,65.07,45844.2,84348.28,45844.19,13601.47,92.97,1774.64,457.71,16701.91,0.0,870.57,0.0,0.0,0.0,0.0,12344.92,0.0,0.0,0.0,92.97,13601.47,0.0,13440.28,3261.63,0.0,0.0,540.12,11007316.495548477
runs/CZ01/SFm&1&rDXHP&Ex&dxHP_equip/LRM AOE R22 R410a rDXHP Base/instance-out.sql,CZ01,SFm,1,rDXHP,Ex,dxHP_equip,,LRM AOE R22 R410a rDXHP Base,SFm&1&rDXHP&Ex&dxHP_equip,LRM AOE R22 R410a rDXHP Base,36.56,76.63,28122.89,58939.43,28122.879999999997,2971.42,56.93,1557.5,457.71,10338.53,0.0,348.38,0.0,0.0,0.0,0.0,12392.41,0.0,0.0,2971.42,56.93,0.0,0.0,8268.27,2070.26,0.0,0.0,270.12,7387269.1299763005
